feature1,feature2,...,true_label,cluster
0.143414,-1.34908,1.06672,3,0
0.144799,1.38069,-0.0710148,3,0
0.146185,-1.74823,0.751216,2,0
0.147571,1.02841,0.128308,2,0
0.148956,0.631718,-0.0595797,2,0
0.150342,-1.39892,0.767721,3,0
0.151728,1.06832,1.21505,3,0
0.153113,-1.23392,1.27083,2,0
0.154499,-1.26434,1.66585,3,0
0.155885,0.817652,0.705656,3,0
0.15727,-1.47342,0.925888,3,0
0.158656,1.02116,-0.206419,2,0
0.160042,0.192214,0.998129,3,0
0.161427,-1.57236,1.0291,2,0
0.162813,0.996737,0.820522,3,0
0.164198,-1.88775,1.30856,2,0
0.165584,-0.929446,0.965124,2,0
0.16697,0.956531,1.00069,2,0
0.168355,-1.68982,0.966928,2,0
0.169741,0.747544,0.378674,2,0
0.171127,0.555439,0.549861,3,0
0.172512,0.861518,0.897004,2,0
0.173898,1.07775,0.634257,3,0
0.175284,1.09918,0.613246,3,0
0.176669,-1.19544,1.40032,2,0
0.178055,0.94212,0.773864,2,0
0.17944,0.915842,0.588506,2,0
0.180826,0.715395,0.0352626,3,0
0.182212,0.53644,-0.0129499,2,0
0.183597,1.44195,0.586867,2,0
0.184983,-1.50481,1.17225,3,0
0.186369,-1.06605,0.995552,3,0
0.187754,0.661462,1.11548,3,0
0.18914,-1.21221,1.50373,3,0
0.190526,0.854671,0.10959,3,0
0.191911,1.10289,0.0990016,3,0
0.193297,-1.42653,0.785164,2,0
0.194683,1.15174,1.3603,3,0
0.196068,0.4068,0.567333,2,0
0.197454,0.947315,0.273044,3,0
0.198839,1.33471,0.384575,2,0
0.200225,1.04932,0.411722,2,0
0.201611,-0.750736,1.59934,3,0
0.202996,0.552028,0.816568,2,0
0.204382,-1.18401,0.910484,2,0
0.205768,-0.745054,-0.00370083,3,0
0.207153,1.73023,0.759992,2,0
0.208539,1.58798,0.82737,2,0
0.209925,1.26088,0.955703,2,0
0.21131,0.917648,0.635726,2,0
0.212696,1.73371,0.429456,2,0
0.214081,-1.48114,1.06381,3,0
0.215467,-1.06426,1.06449,3,0
0.216853,0.772112,-0.422163,2,0
0.218238,-0.872987,0.320743,3,0
0.219624,-1.3984,0.850792,3,0
0.22101,0.660543,0.656157,2,0
0.222395,-0.371672,0.908925,2,0
0.223781,-1.19896,1.53237,2,0
0.225167,-1.59949,0.662491,3,0
0.226552,0.997417,0.809537,3,0
0.227938,0.986032,0.750124,3,0
0.229324,-1.25156,1.15261,2,0
0.230709,1.01323,0.52755,3,0
0.232095,1.42769,0.652658,3,0
0.23348,-0.990947,0.833026,2,0
0.234866,-0.748333,0.989782,2,0
0.236252,-1.66192,0.216566,2,0
0.237637,1.25596,1.06253,3,0
0.239023,0.71943,0.740117,2,0
0.240409,-1.6585,1.02173,2,0
0.241794,-0.647587,0.566426,2,0
0.24318,-1.29254,1.01686,2,0
0.244566,0.741874,0.304715,2,0
0.245951,0.770422,-0.17077,3,0
0.247337,0.815463,0.0167225,2,0
0.248723,-1.18268,1.38202,2,0
0.250108,2.37173,0.705688,3,0
0.251494,-1.26143,1.30652,3,0
0.252879,1.03436,0.252383,2,0
0.254265,0.211906,0.709104,3,0
0.255651,0.218143,0.526795,2,0
0.257036,-0.0511847,0.832367,2,0
0.258422,0.651503,0.794921,2,0
0.259808,-0.831159,0.270834,3,0
0.261193,-0.928434,0.953615,3,0
0.262579,-0.672166,0.559582,2,0
0.263965,-2.11321,0.209693,2,0
0.26535,1.60655,0.39914,3,0
0.266736,-1.11943,0.979439,2,0
0.268121,-1.17166,0.38985,2,0
0.269507,-1.14472,0.836749,3,0
0.270893,1.3152,-0.0231013,2,0
0.272278,-0.964499,1.05293,3,0
0.273664,1.22342,0.909731,3,0
0.27505,1.37749,0.793535,2,0
0.276435,0.80153,0.421009,2,0
0.277821,1.37769,0.438539,3,0
0.279207,0.376523,0.907987,2,0
0.280592,0.773173,1.31528,3,0
0.281978,1.45828,0.163125,3,0
0.283364,1.08927,1.17541,2,0
0.284749,1.5132,0.514944,3,0
0.286135,1.16207,0.967353,2,0
0.28752,1.27886,0.216601,3,0
0.288906,1.5872,0.517771,3,0
0.290292,1.10396,0.961932,3,0
0.291677,-0.848293,0.858619,2,0
0.293063,1.51979,0.222457,2,0
0.294449,-1.32411,0.783243,3,0
0.295834,1.34174,-0.0990869,2,0
0.29722,-1.5019,0.76116,2,0
0.298606,-1.19332,1.17254,3,0
0.299991,1.2297,0.202414,2,0
0.301377,1.26083,0.772533,3,0
0.302763,-1.33826,-0.125514,2,0
0.304148,1.58898,0.220114,2,0
0.305534,1.53108,0.876795,3,0
0.306919,1.00669,-0.0312894,3,0
0.308305,-1.92069,0.362512,3,0
0.309691,-1.66852,1.5326,2,0
0.311076,-1.16289,0.60893,3,0
0.312462,1.01594,0.449081,2,0
0.313848,-1.53976,1.23216,3,0
0.315233,-1.45828,0.455742,3,0
0.316619,-2.15553,1.26539,2,0
0.318005,-0.929651,0.878952,3,0
0.31939,-1.9562,0.142485,2,0
0.320776,-1.22418,0.825162,2,0
0.322161,-1.62224,1.29032,3,0
0.323547,1.13253,0.923973,2,0
0.324933,-1.17769,1.00976,3,0
0.326318,1.12039,0.963329,2,0
0.327704,-1.20659,0.585145,2,0
0.32909,-1.65304,0.72971,3,0
0.330475,-1.25445,0.973922,2,0
0.331861,0.465234,0.78168,3,0
0.333247,-0.771569,0.952592,2,0
0.334632,-0.597956,0.143263,3,0
0.336018,-0.923324,1.39071,3,0
0.337404,-0.937793,1.17537,2,0
0.338789,0.293337,0.891437,2,0
0.340175,1.31744,0.383135,3,0
0.34156,0.575837,-0.247212,3,0
0.342946,-1.09703,0.742754,2,0
0.344332,1.29623,0.346089,3,0
0.345717,-0.750113,0.876727,2,0
0.347103,-0.341353,-0.981972,3,0
0.348489,0.779139,-1.70051,3,0
0.349874,-1.15287,-1.12893,3,0
0.35126,-0.969211,-0.666075,3,0
0.352646,-0.366702,-0.432822,3,0
0.354031,1.15619,-1.23147,2,0
0.355417,-0.426814,-0.499999,2,0
0.356802,0.805787,-1.63287,3,0
0.358188,-0.813979,-0.405147,3,0
0.359574,0.425377,-1.05463,2,0
0.360959,-1.24367,-1.03621,3,0
0.362345,0.106655,-0.64508,3,0
0.363731,1.27189,-0.981545,2,0
0.365116,-0.86294,-0.613717,2,0
0.366502,1.27484,-1.04794,2,0
0.367888,0.154199,-0.656391,3,0
0.369273,0.297671,-0.835925,3,0
0.370659,0.390653,-1.27829,2,0
0.372045,-0.188352,-1.37976,3,0
0.37343,-1.15831,-1.32249,3,0
0.374816,0.197759,-1.7799,2,0
0.376201,-1.24416,-1.18111,3,0
0.377587,-0.221629,-1.30065,3,0
0.378973,-0.395288,-0.850092,3,0
0.380358,-1.13271,-0.937344,3,0
0.381744,0.194803,-0.695173,2,0
0.38313,0.207347,-0.774014,3,0
0.384515,-0.103941,-1.57088,3,0
0.385901,-0.330178,-1.35296,2,0
0.387287,-0.971326,-0.732251,2,0
0.388672,1.08838,-1.27204,2,0
0.390058,0.287362,-1.65655,3,0
0.391444,0.441581,-1.74016,3,0
0.392829,-1.31208,-1.31796,2,0
0.394215,-1.03534,-0.890582,3,0
0.3956,-0.490974,-0.526399,2,0
0.396986,0.355494,-0.996487,2,0
0.398372,0.33747,-1.70211,2,0
0.399757,-0.0397556,-1.53268,3,0
0.401143,-0.157643,-1.43889,3,0
0.402529,1.0504,-1.54458,3,0
0.403914,0.0921598,-1.6294,2,0
0.4053,0.305655,-0.878404,2,0
0.406686,0.267109,-0.802148,2,0
0.408071,0.271028,-0.831139,2,0
0.409457,-0.338871,-1.29521,2,0
0.410842,-0.333174,-1.04345,2,0
0.412228,0.36428,-1.06423,3,0
0.413614,-1.23994,-1.04385,2,0
0.414999,1.19273,-0.965055,2,0
0.416385,0.226385,-1.69894,2,0
0.417771,0.478064,-1.09647,3,0
0.419156,-0.0314063,-1.47515,3,0
0.420542,0.405727,-1.13912,3,0
0.421928,0.145508,-0.650865,3,0
0.423313,-1.20607,-1.13793,3,0
0.424699,1.06192,-1.5484,3,0
0.426085,0.0508541,-1.67009,2,0
0.42747,-1.19964,-1.25921,3,0
0.428856,0.0943351,-1.59247,3,0
0.430241,-0.736132,-0.531682,2,0
0.431627,-0.415526,-0.490267,2,0
0.433013,-1.04163,-0.775272,2,0
0.434398,0.318902,-1.69668,2,0
0.435784,0.818805,-1.63097,3,0
0.43717,0.763931,-1.63245,3,0
0.438555,-1.19455,-1.16884,3,0
0.439941,0.727079,-1.54116,2,0
0.441327,-0.303774,-1.09857,3,0
0.442712,0.451719,-1.19375,3,0
0.444098,0.258571,-1.68152,3,0
0.445484,-1.00958,-0.722582,3,0
0.446869,-0.372667,-0.487481,3,0
0.448255,1.24085,-1.08244,3,0
0.44964,-1.15983,-1.04332,2,0
0.451026,0.319518,-1.00094,3,0
0.452412,-0.129354,-0.496572,2,0
0.453797,0.876518,-1.53136,2,0
0.455183,-0.826393,-0.59562,3,0
0.456569,-0.157442,-1.46794,2,0
0.457954,-0.440833,-0.552761,3,0
0.45934,0.373597,-1.80653,2,0
0.460726,0.470521,-1.70831,3,0
0.462111,0.489118,-1.65165,2,0
0.463497,1.22185,-1.10858,2,0
0.464882,1.28445,-0.942807,3,0
0.466268,-1.29665,-1.08469,2,0
0.467654,0.88004,-1.57575,3,0
0.469039,-0.363228,-1.24883,2,0
0.470425,-0.380276,-1.03564,2,0
0.471811,-0.0399801,-1.528,3,0
0.473196,-0.0462617,-0.520599,3,0
0.474582,-0.253461,-1.0105,3,0
0.475968,1.226,-1.1582,3,0
0.477353,-1.09647,-0.918933,3,0
0.478739,-0.0707331,-1.66552,3,0
0.480125,-0.336884,-1.15357,2,0
0.48151,-0.322772,-1.37411,3,0
0.482896,-0.447264,-0.522624,3,0
0.484281,0.0974151,-0.634467,2,0
0.485667,-0.811238,-0.636507,2,0
0.487053,0.499028,-1.23974,2,0
0.488438,1.20137,-1.34546,2,0
0.489824,0.0911694,-0.65655,3,0
0.49121,-1.18902,-0.982908,3,0
0.492595,0.813019,-1.63451,2,0
0.493981,-0.424345,-0.543509,2,0
0.495367,-0.418539,-1.02282,3,0
0.496752,-0.300567,-0.57135,2,0
0.498138,1.24344,-1.16582,2,0
0.499523,-1.3142,-1.21907,3,0
0.500909,0.621946,-1.66353,2,0
0.502295,1.27266,-1.14246,3,0
0.50368,0.423917,-1.01662,3,0
0.505066,0.968352,-1.53526,2,0
0.506452,0.00305525,-0.659501,3,0
0.507837,0.265688,-1.73483,2,0
0.509223,-1.20531,-1.03354,3,0
0.510609,0.261483,-0.826871,2,0
0.511994,0.634824,-1.67982,2,0
0.51338,-0.0680752,-0.533433,2,0
0.514766,-0.798973,-0.537349,3,0
0.516151,0.455331,-1.28893,2,0
0.517537,-0.0651231,-0.591083,2,0
0.518922,-1.1223,-1.02501,3,0
0.520308,0.128712,-1.65643,2,0
0.521694,0.727568,-1.64255,2,0
0.523079,0.358231,-1.71967,2,0
0.524465,-0.155314,-1.4856,3,0
0.525851,0.11063,-1.58538,3,0
0.527236,-0.345438,-1.09278,3,0
0.528622,-0.412679,-0.535067,3,0
0.530008,-0.00694436,-1.60784,3,0
0.531393,0.537373,-1.28606,3,0
0.532779,1.32025,-0.918437,3,0
0.534165,0.958955,-1.52555,3,0
0.53555,0.591135,-1.66766,3,0
0.536936,0.955269,-1.56177,2,0
0.538321,-0.968114,-0.677669,3,0
0.539707,0.56381,-1.68879,3,0
0.541093,0.350369,-0.969444,3,0
0.542478,0.227485,-0.735845,2,0
0.543864,1.2099,-1.19965,2,0
0.54525,-0.382913,-1.0398,3,0
0.546635,0.223808,-0.774753,2,0
0.548021,-0.379015,-0.915629,2,0
0.549407,-0.332014,-0.933018,3,0
0.550792,1.18586,-1.36545,3,0
0.552178,-0.321977,-1.08207,3,0
0.553563,-0.387122,-1.20249,2,0
0.554949,-0.916047,-0.620209,3,0
0.556335,1.28025,-1.06637,3,0
0.55772,0.435148,-1.22307,3,0
0.559106,-0.262566,-1.19773,2,0
0.560492,0.42834,-1.01065,3,0
0.561877,-0.277442,-1.28829,2,0
0.563263,0.166155,-1.67481,2,0
0.564649,-0.0267993,-1.61873,2,0
0.566034,0.301909,-0.910392,2,0
0.56742,-0.273112,-0.509846,3,0
0.568806,0.0719307,-0.616465,3,0
0.570191,-0.121814,-0.593235,3,0
0.571577,0.261498,-0.671714,3,0
0.572962,0.124703,-1.62679,2,0
0.574348,1.09853,-1.45699,3,0
0.575734,-1.21331,-1.14188,3,0
0.577119,-0.354993,-0.44946,3,0
0.578505,-0.242011,-1.36283,3,0
0.579891,0.65153,-1.69227,3,0
0.581276,-0.135239,-0.469809,2,0
0.582662,-0.140917,-0.568641,2,0
0.584048,0.34816,-0.916528,3,0
0.585433,-1.35503,-1.20996,3,0
0.586819,-1.24479,-1.00149,3,0
0.588205,-0.338305,-1.34255,3,0
0.58959,-0.12531,-0.590318,3,0
0.590976,-0.0906412,-0.547693,2,0
0.592361,-0.367035,-0.950623,2,0
0.593747,0.799293,-1.66633,3,0
0.595133,1.33562,-1.08672,2,0
0.596518,-0.14685,-0.528266,3,0
0.597904,0.445157,-1.01055,3,0
0.59929,0.568787,-1.68105,3,0
0.600675,0.0780112,-1.58998,3,0
0.602061,-0.389269,-1.04471,3,0
0.603447,-0.742923,-0.60575,2,0
0.604832,-0.0998717,-0.553815,3,0
0.606218,-0.200655,-0.478562,2,0
0.607603,-0.311974,-1.32978,2,0
0.608989,1.25605,-1.01643,3,0
0.610375,0.197754,-1.69224,2,0
0.61176,0.892359,-1.58585,2,0
0.613146,-0.347004,-0.496952,3,0
0.614532,-0.29227,-1.37372,3,0
0.615917,1.30077,-0.988039,2,0
0.617303,-1.1152,-0.98211,2,0
0.618689,1.07148,-1.48445,3,0
0.620074,-0.316785,-1.07742,2,0
0.62146,-0.205375,-1.46898,2,0
0.622846,-0.189397,-0.494667,2,0
0.624231,-0.964084,-0.805307,3,0
0.625617,1.26386,-0.915182,2,0
0.627002,1.2856,-0.948981,2,0
0.628388,0.361865,-1.08604,3,0
0.629774,-0.34747,-0.990446,3,0
0.631159,-0.090438,-1.46849,3,0
0.632545,0.436086,-1.18761,3,0
0.633931,-0.9686,-0.756008,3,0
0.635316,-0.901028,-0.617434,3,0
0.636702,1.22763,-1.16322,2,0
0.638088,0.0737527,-1.66186,3,0
0.639473,-0.682794,-0.543573,2,0
0.640859,0.83049,-1.69198,2,0
0.642244,-1.09082,-0.945958,2,0
0.64363,0.699075,-1.64528,2,0
0.645016,-0.661135,-0.548558,2,0
0.646401,-0.887022,-0.704586,3,0
0.647787,-0.0216809,-0.577352,3,0
0.649173,1.21682,-1.17966,2,0
0.650558,0.387208,-0.967906,2,0
0.651944,-0.724282,-0.564856,2,0
0.65333,1.09663,-1.41207,2,0
0.654715,-0.646585,-0.504975,3,0
0.656101,1.225,-1.29241,3,0
0.657487,-0.349913,-1.35627,2,0
0.658872,0.512841,-1.71905,3,0
0.660258,0.249014,-0.897244,3,0
0.661643,0.44577,-1.72667,2,0
0.663029,1.20718,-0.990902,2,0
0.664415,0.69225,-1.63779,2,0
0.6658,0.304226,-0.769181,2,0
0.667186,-0.372403,-0.546839,2,0
0.668572,0.797683,-1.55754,2,0
0.669957,-1.15564,-1.18832,3,0
0.671343,0.220191,-1.7402,2,0
0.672729,1.13609,-1.23772,3,0
0.674114,-1.03341,-0.784175,2,0
0.6755,0.0744973,-1.65683,2,0
0.676886,-0.0196244,-0.508227,2,0
0.678271,0.436838,-1.16216,3,0
0.679657,-0.220857,-1.45225,2,0
0.681042,0.337218,-0.905384,3,0
0.682428,-0.706059,-0.596821,2,0
0.683814,-0.000590369,-1.54799,3,0
0.685199,0.339355,-1.70742,3,0
0.686585,-1.03392,-0.764693,2,0
0.687971,0.992315,-1.39063,3,0
0.689356,-1.15243,-1.00144,2,0
0.690742,0.0895597,-0.757398,3,0
0.692128,-0.299186,-1.18467,2,0
0.693513,-0.581157,-0.565933,2,0
0.694899,0.0059147,-0.628783,3,0
0.696284,-0.57623,-0.521291,3,0
0.69767,0.0186642,-1.51555,2,0
0.699056,1.28373,-0.847619,2,0
0.700441,-0.0718919,-1.52302,3,0
0.701827,1.12607,-1.34156,3,0
0.703213,0.712771,-1.67009,2,0
0.704598,1.06557,-1.39261,3,0
0.705984,-1.03848,-0.846503,3,0
0.70737,0.197005,-0.778961,3,0
0.708755,0.789064,-1.57337,2,0
0.710141,-0.0118105,-0.457525,2,0
0.711527,0.498671,-1.25986,3,0
0.712912,0.609764,-1.65906,3,0
0.714298,-1.31368,-1.24047,2,0
0.715683,-0.825228,-0.61661,2,0
0.717069,-1.13269,-0.942628,2,0
0.718455,-1.14636,-1.15968,3,0
0.71984,0.25033,-0.801894,3,0
0.721226,-1.08658,-0.93658,2,0
0.722612,0.486889,-1.17956,2,0
0.723997,0.871109,-1.60064,3,0
0.725383,0.352418,-0.977966,2,0
0.726769,1.11932,-1.3683,3,0
0.728154,0.113382,-1.61382,2,0
0.72954,0.698,-1.59023,3,0
0.730925,-0.29328,-1.42907,3,0
0.732311,-0.0660482,-1.54589,3,0
0.733697,-0.916596,-0.630424,2,0
0.735082,0.15718,-1.62983,3,0
0.736468,0.997218,-1.43673,3,0
0.737854,0.367952,-0.948817,3,0
0.739239,-0.231512,-0.490295,3,0
0.740625,-0.482802,-1.0134,3,0
0.742011,-0.493938,-0.422441,2,0
0.743396,1.05779,-1.36465,2,0
0.744782,0.140522,-0.753069,3,0
0.746168,-1.15298,-0.996984,2,0
0.747553,1.26122,-1.00686,3,0
0.748939,-0.107197,-1.50615,3,0
0.750324,-0.141764,-0.565594,3,0
0.75171,-0.493652,-0.511291,3,0
0.753096,-0.275919,-1.31896,2,0
0.754481,1.11949,-1.3714,2,0
0.755867,-1.21591,-1.06819,3,0
0.757253,-1.15584,-0.900656,2,0
0.758638,0.397993,-1.01201,2,0
0.760024,-0.92857,-0.617748,2,0
0.76141,-0.927036,-0.664662,3,0
0.762795,0.306174,-1.71256,2,0
0.764181,0.245086,-1.71485,3,0
0.765567,-0.0646861,-1.45578,3,0
0.766952,0.703545,-1.64481,3,0
0.768338,0.357271,-1.70702,3,0
0.769723,-0.750222,-0.589652,3,0
0.771109,1.15392,-1.28548,2,0
0.772495,0.132203,-0.698352,3,0
0.77388,0.668707,-1.74631,3,0
0.775266,0.470502,-1.74783,3,0
0.776652,0.544552,-1.64043,3,0
0.778037,0.383029,-0.942833,2,0
0.779423,0.76018,-1.57057,3,0
0.780809,1.16096,-1.26773,2,0
0.782194,0.927251,-1.56625,2,0
0.78358,0.572559,-1.68335,3,0
0.784965,-0.667215,-0.529279,3,0
0.786351,0.402572,-1.04655,2,0
0.787737,-0.536386,-0.490879,3,0
0.789122,0.913758,-1.58282,3,0
0.790508,1.20079,-1.30026,3,0
0.791894,-0.295768,-0.424984,3,0
0.793279,-0.382461,-1.08091,2,0
0.794665,-0.498497,-0.513146,2,0
0.796051,0.410732,-1.36532,3,0
0.797436,0.814296,-1.68536,2,0
0.798822,-1.25356,-1.25957,2,0
0.800208,0.374358,-0.981034,2,0
0.801593,-1.09242,-0.796777,3,0
0.802979,-0.238965,-1.23606,2,0
0.804364,-1.20224,-1.13565,3,0
0.80575,-0.269794,-1.27911,2,0
0.807136,1.03791,-1.47058,3,0
0.808521,-0.66568,-0.548955,3,0
0.809907,-0.16243,-1.47769,3,0
0.811293,0.440127,-1.70787,3,0
0.812678,-0.389743,-0.456028,2,0
0.814064,-0.422892,-0.481908,2,0
0.81545,0.0878719,-0.591636,3,0
0.816835,0.310146,-1.66649,3,0
0.818221,-0.208109,-1.28032,3,0
0.819607,1.28332,-1.08469,2,0
0.820992,-1.11268,-0.988396,2,0
0.822378,1.00692,-1.53946,3,0
0.823763,0.500005,-1.73102,3,0
0.825149,-0.361648,-0.555467,3,0
0.826535,-0.36047,-1.13663,3,0
0.82792,-0.311717,-0.523955,2,0
0.829306,-0.164586,-0.474525,3,0
0.830692,1.19028,-1.0403,3,0
0.832077,0.292111,-0.890097,3,0
0.833463,0.18912,-0.747502,2,0
0.834849,0.751361,-1.69945,2,0
0.836234,1.22399,-1.04775,2,0
0.83762,0.406427,-0.863238,3,0
0.839005,1.25233,-0.969258,2,0
0.840391,-1.02903,-0.776968,2,0
0.841777,0.205968,-0.686717,3,0
0.843162,0.998311,-1.52623,3,0
0.844548,1.30492,-0.956662,3,0
0.845934,0.38477,-1.00651,3,0
0.847319,-0.65233,-0.529025,3,0
0.848705,-0.391468,-0.487864,2,0
0.850091,-0.994016,-0.742737,2,0
0.851476,1.08335,-1.43957,3,0
0.852862,0.448481,-1.02903,2,0
0.854248,0.327604,-0.877133,2,0
0.855633,-0.0811457,-0.621115,3,0
0.857019,-1.181,-0.895839,3,0
0.858404,0.363754,-1.02019,3,0
0.85979,0.0238989,-1.54969,3,0
0.861176,-0.95062,-0.723489,2,0
0.862561,0.103155,-0.676688,3,0
0.863947,-1.0179,-0.796913,3,0
0.865333,0.877093,-1.59334,3,0
0.866718,0.231719,-0.838122,3,0
0.868104,-0.250594,-1.21744,2,0
0.86949,1.15928,-1.33877,2,0
0.870875,0.679934,-1.70489,2,0
0.872261,-0.93065,-0.599871,2,0
0.873646,0.69509,-1.62406,2,0
0.875032,-1.21449,-0.92266,3,0
0.876418,0.0541934,-1.62167,3,0
0.877803,1.20315,-1.2135,2,0
0.879189,1.26421,-1.1224,3,0
0.880575,0.457281,-1.25405,3,0
0.88196,-0.961977,-0.786487,3,0
0.883346,0.370846,-0.868687,3,0
0.884732,-1.1721,-1.28928,3,0
0.886117,0.17464,-1.63453,2,0
0.887503,1.05845,-1.4749,3,0
0.888889,1.22026,-1.21094,3,0
0.890274,0.354421,-0.903371,3,0
0.89166,-0.929501,-0.679111,3,0
0.893045,-0.488229,-0.503655,3,0
0.894431,-0.000283309,-0.589725,2,0
0.895817,-0.347626,-1.17032,2,0
0.897202,0.254677,-0.699223,2,0
0.898588,0.426134,-1.76103,2,0
0.899974,0.017942,-1.64983,3,0
0.901359,-0.974232,-0.660416,2,0
0.902745,0.47489,-1.06896,2,0
0.904131,-0.442217,-1.18381,2,0
0.905516,0.375139,-1.73393,2,0
0.906902,-1.17567,-0.895858,2,0
0.908288,-0.250374,-1.36362,2,0
0.909673,0.329412,-1.71368,3,0
0.911059,0.439069,-1.21258,2,0
0.912444,-0.227373,-0.474757,3,0
0.91383,-0.865339,-0.620771,2,0
0.915216,0.215176,-1.62011,2,0
0.916601,0.305337,-1.69719,3,0
0.917987,0.135183,-0.718521,2,0
0.919373,-0.584306,-0.585004,2,0
0.920758,-0.533809,-0.532813,3,0
0.922144,0.435234,-1.71799,2,0
0.92353,-1.09658,-0.914758,3,0
0.924915,-0.226542,-1.47364,2,0
0.926301,0.64845,-1.7068,3,0
0.927686,0.362806,-1.63159,2,0
0.929072,1.04551,-1.41755,3,0
0.930458,0.313211,-1.64815,2,0
0.931843,-0.033455,-0.69036,2,0
0.933229,-1.04502,-1.01755,2,0
0.934615,1.3236,-0.940893,2,0
0.936,-0.246581,-0.510114,3,0
0.937386,-0.674614,-0.491161,3,0
0.938772,0.409308,-1.13811,2,0
0.940157,0.317179,-1.6952,2,0
0.941543,-1.24483,-1.16528,2,0
0.942929,0.5385,-1.71428,3,0
0.944314,-0.614153,-0.553001,3,0
0.9457,1.20334,-1.25799,3,0
0.947085,-1.31713,-1.24437,3,0
0.948471,1.19313,-1.22009,2,0
0.949857,1.35396,-0.973147,2,0
0.951242,0.282182,-0.784421,3,0
0.952628,-0.144605,-1.5004,2,0
0.954014,-0.066428,-1.5518,3,0
0.955399,0.292368,-1.64992,2,0
0.956785,0.304267,-0.854602,2,0
0.958171,-0.51236,-0.469369,2,0
0.959556,-0.127671,-1.50121,2,0
0.960942,-0.297805,-1.33995,3,0
0.962328,-0.372005,-1.24442,2,0
0.963713,1.29403,-1.08951,2,0
0.965099,0.359672,-0.805247,3,0
0.966484,0.396022,-0.975415,3,0
0.96787,-0.197721,-0.437286,2,0
0.969256,0.0466236,-1.60563,2,0
0.970641,0.0752268,-1.62566,3,0
0.972027,-0.0265669,-0.554452,2,0
0.973413,0.0823735,-1.64009,3,0
0.974798,0.351059,-1.65481,3,0
0.976184,0.362897,-0.925867,2,0
0.97757,1.22486,-1.23415,3,0
0.978955,0.166408,-1.66206,3,0
0.980341,0.33175,-1.83906,2,0
0.981726,0.896961,-1.54353,3,0
0.983112,0.420583,-1.72358,3,0
0.984498,-1.04618,-0.984519,2,0
0.985883,-0.916735,-0.616408,2,0
0.987269,-1.20569,-1.15533,2,0
0.988655,0.807269,-1.65065,3,0
0.99004,0.487647,-1.13046,2,0
0.991426,0.461591,-1.06745,3,0
0.992812,-1.21642,-1.26233,2,0
0.994197,0.446306,-1.11726,2,0
0.995583,0.0516618,-0.68007,2,0
0.996969,1.10929,-1.3537,2,0
0.998354,0.151367,-0.781509,2,0
0.99974,-0.315458,-0.423203,2,0
1.00113,0.0954161,-1.65136,3,0
1.00251,0.604152,-1.6974,3,0
1.0039,-0.25697,-1.39544,2,0
1.00528,0.777746,-1.72901,3,0
1.00667,-1.00124,-0.818956,2,0
1.00805,0.382068,-0.96852,2,0
1.00944,-0.189339,-1.43094,3,0
1.01082,0.0406555,-1.6816,3,0
1.01221,-0.934548,-0.63019,3,0
1.0136,-0.404304,-0.897183,3,0
1.01498,-1.07263,-0.837329,3,0
1.01637,0.527695,-1.70143,2,0
1.01775,-1.21754,-0.940464,2,0
1.01914,-1.26395,-1.03827,3,0
1.02052,0.0412986,-0.636777,2,0
1.02191,-0.543216,-0.494805,3,0
1.0233,0.346328,-0.927911,2,0
1.02468,-0.259265,-0.457012,2,0
1.02607,-1.21457,-1.07766,2,0
1.02745,-0.85331,-0.753098,3,0
1.02884,-0.816254,-0.624069,3,0
1.03022,0.327472,-1.69921,3,0
1.03161,-0.425977,-0.49015,2,0
1.033,-0.705194,-0.513273,3,0
1.03438,0.484729,-1.30725,3,0
1.03577,0.0945177,-1.66992,2,0
1.03715,-0.403834,-1.08862,3,0
1.03854,0.423314,-1.13122,2,0
1.03992,0.64639,-1.73712,2,0
1.04131,-0.102126,-0.601748,3,0
1.04269,0.393232,-1.13658,2,0
1.04408,0.406439,-1.14598,3,0
1.04547,-0.826672,-0.559686,3,0
1.04685,-0.867418,-0.666976,2,0
1.04824,-0.632873,-0.465024,2,0
1.04962,0.625558,-1.71373,3,0
1.05101,1.28807,-1.09357,3,0
1.05239,0.377458,-1.25514,3,0
1.05378,-0.113464,-0.611491,2,0
1.05517,0.55844,-1.68169,3,0
1.05655,-1.02052,-0.773392,2,0
1.05794,-0.423206,-1.131,2,0
1.05932,0.665824,-1.75231,3,0
1.06071,-0.125158,-1.48853,3,0
1.06209,1.031,-1.60749,2,0
1.06348,-0.389109,-0.868105,2,0
1.06486,0.17749,-0.753293,3,0
1.06625,-0.960866,-0.775193,3,0
1.06764,0.462215,-1.09128,2,0
1.06902,-0.427739,-1.12756,2,0
1.07041,-0.448955,-0.977789,3,0
1.07179,-0.0301206,-0.686071,3,0
1.07318,0.317104,-1.00554,2,0
1.07456,0.25093,-0.733825,3,0
1.07595,0.449586,-1.24202,3,0
1.07734,0.831903,-1.62456,2,0
1.07872,0.45223,-1.68015,2,0
1.08011,-1.0789,-0.939068,3,0
1.08149,1.22827,-1.08825,2,0
1.08288,-0.397196,-1.13604,2,0
1.08426,-0.440568,-0.94018,2,0
1.08565,1.21394,-1.09901,3,0
1.08704,-1.17732,-0.862961,2,0
1.08842,0.717645,-1.68243,3,0
1.08981,-0.908064,-0.699214,3,0
1.09119,0.84457,-1.63113,3,0
1.09258,0.931498,-1.47851,2,0
1.09396,-0.457628,-0.549332,3,0
